date,alltvleth,yfiethtvl
43874,59734197640,448632300
43874,57746145922,423506700
43874,58073257240,428102000
43874,61745744439,454098600
43874,61243190528,449280100
43874,61377753682,457115200
43874,60993807807,447484400
43874,62812019486,458112800
43874,63045214605,447153000
43874,63307419939,459037000
43874,60574291272,439634400
43874,59537951400,439811500
43874,60438527431,451160700
43874,59469980912,441001800
43874,59646305163,449490600
43874,60725678024,459777200
43874,61199964334,457761800
43874,61289777605,467891400
43874,60808135496,466356700
43874,60435887398,460598400
43874,60266108562,460111100
43874,62632061121,470449200
43874,62900070984,474958300
43874,61573845712,484832500
43874,61395494081,484731100
43874,61393952728,484314600
43874,61802676696,484244400
43874,63165450553,488982200
43874,62363656115,486551800
43874,62625903156,485992700
43874,66949785464,484685100
43874,66010741024,498074800
43874,67132723833,498811700
43874,66527880338,502745200
43874,65320438663,488818500
43874,65886343911,490829900
43874,62606164165,456070700
43874,61730927684,503322600
43874,59191296142,488331900
43874,59549232456,496885900
43874,59602225187,493412600
43874,59117697315,489327100
43874,59176947062,493724700
43874,60152241097,491039600
43874,59582616431,498262800
43874,59076239897,493158300
43874,59297537128,496014300
43874,58808299035,489599100
43874,57544898537,480181300
43874,58813583112,485521000
43874,60884466216,495406600
43874,60581772691,485866100
43874,63175436219,502226600
43874,60796432728,482507000
43874,60521491702,479224400
43874,59043462997,465125300
43874,59224296809,463792000
43874,59909162174,463970100
43874,56616108521,452792800
43874,56289604967,455877100
43874,56306916320,454370500
43874,56011430350,454548600
43874,57068143990,459348100
43874,57284907763,461089900
43874,56343687719,460157600
43874,56202539721,456625300
43874,56577154406,457762400
43874,57227692131,458558400
43874,56182571607,456787500
43874,56423573498,463033400
43874,57353370836,468350800
43874,55227506987,455708800
43874,55453100515,456500300
43874,56087251523,463612900
43874,56419548955,462733300
43874,58514219524,473198800
43874,58107307288,487190700
43874,58255369076,487575200
43874,57016029239,482652800
43874,56997389586,480906400
43874,58085155742,492438600
43874,57818728613,489496800
43874,57652793133,489361600
43874,55515921189,470547800
43874,57193467492,483952200
43874,56074096207,476145300
43874,56213075721,475019600
43874,55736289252,473304600
43874,49347844772,452901300
43874,53435744691,452949100
43874,52905337822,443624300
43874,53102077523,443547100
43874,51562601062,422661900
43874,51618548896,428980800
43874,52558770710,444123200
43874,52729235755,443903600
43874,52734271948,445470200
43874,53036984812,448361400
43874,54713070303,458614400
43874,57357895399,475113400
43874,56633225419,470559400
43874,56985642519,475912600
43874,56696370804,468636900
43874,57400750635,475731900
43874,56607090678,467002500
43874,56852825911,473542100
43874,55706272976,463325500
43874,56414868537,468285400
43874,58589634730,479795900
43874,58357780490,476513600
43874,58891636308,476685600
43874,59477014605,482073100
43874,59178847547,482549400
43874,58244047604,475794600
43874,56791473558,462318100
43874,57535004474,470698800
43874,57545573216,469406100
43874,57370830238,470971400
43874,57704393747,476634100
43874,57938693873,473074200
43874,57776335799,471031200
43874,61075056986,494831900
43874,59202725435,484188000
43874,59361112362,483624900
43874,59078618258,481867600
43874,58761873621,480863900
43874,58311885525,476844200
43874,57782078234,473258200
43874,57810803641,473847100
43874,57713964015,473968400
43874,56681459693,468103900
43874,57331821083,474802100
43874,56174762491,469219100
43874,53703113272,471008500
43874,56606855669,474910200
43874,56532274449,473668600
43874,54366312881,476529600
43874,57097332503,478211900
43874,53220931960,444623100
43874,52464100930,437307100
43874,52259629662,439078800
43874,51561622997,431599000
43874,52483130362,433392300
43874,52630178758,436136900
43874,52821017124,462337500
43874,52996235288,457659700
43874,53596451622,452351100
43874,54496053717,453284400
43874,54575907790,453997100
43874,54909295751,454265800
43874,55187105166,451830500
43874,55171226824,450433400
43874,54992507988,456390300
43874,55251376325,457750800
43874,54639430610,453130200
43874,53548555876,446789200
43874,50984050824,424911600
43874,50517507869,422261600
43874,48949868466,422272800
43874,48532776282,410963600
43874,48339351859,405193800
43874,49100157650,400550000
43874,50332251977,404623600
43874,49844019905,399006200
43874,49635427067,401229000
43874,49398815566,399636500
43874,49907502503,393091600
43874,50113507858,388400500
43874,51900014660,395378200
43874,51233316347,389995200
43874,49823158745,379756300
43874,49292630521,375134500
43874,49585366033,375116500
43874,49366503738,374797200
43874,49405703226,374334600
43874,49228850414,374370000
43874,49041720802,375480200
43874,47481956100,376236200
43874,46853393777,376957900
43874,46742309009,377068200
43874,48546218064,371018800
43874,46766661486,328075700
43874,47790002912,330697700
43874,48328022862,332889800
43874,48793749336,334625700
43874,49377236699,337534800
43874,48722366938,336756100
43874,48904033422,333947300
43874,49052602674,337013800
43874,49220413853,340375700
43874,48655784489,338949900
43874,47652010141,336720400
43874,48085446277,340876800
43874,48275381726,338957000
43874,48059258080,345099500
43874,48486706034,345773900
43874,48177394650,346068700
43874,48567022143,345989500
43874,50071263720,353031300
43874,50399707217,354500400
43874,50430455025,353429400
43874,51944384096,360578300
43874,50290055155,347872000
43874,48038681735,345568500
43874,50103083072,344099900
43874,49261538180,339047000
43874,49937315892,341045200
43874,47663499293,338544800
43874,47064230766,339042700
43874,46002785703,330106900
43874,47235578272,327024800
43874,46986307492,325886300
43874,45512576972,323232700
43874,46798176275,325555200
43874,46810753491,325951000
43874,47275737549,326089000
43874,48251835211,331935500
43874,47178976515,326825400
43874,46946417368,325172100
43874,47108070239,323555400
43874,48198213241,345146000
43874,49469819846,350990600
43874,50659392309,354824600
43874,53692114449,374531700
43874,53629937866,370848300
43874,54353575446,354652000
43874,54171329229,355745000
